,state_id,time,m_prism_tavg,state_abb
89,01,1988-06-30,25.048696455599362,AL
90,01,1988-07-31,26.126101303755025,AL
91,01,1988-08-31,26.929567232113474,AL
92,01,1988-09-30,23.533764988648386,AL
93,01,1988-10-31,15.05344067031812,AL
94,01,1988-11-30,13.363276331291834,AL
95,01,1988-12-31,7.7506030800563,AL
96,01,1989-01-31,9.818345075640828,AL
97,01,1989-02-28,8.301189365326744,AL
98,01,1989-03-31,13.665195022382232,AL
99,01,1989-04-30,15.88721277168766,AL
100,01,1989-05-31,20.14325274233264,AL
101,01,1989-06-30,24.349653647386685,AL
102,01,1989-07-31,25.80586577957962,AL
103,01,1989-08-31,25.786128943551912,AL
104,01,1989-09-30,22.596051820324252,AL
105,01,1989-10-31,16.7273968586737,AL
106,01,1989-11-30,11.932874475546024,AL
107,01,1989-12-31,2.8231699445935448,AL
108,01,1990-01-31,9.386601267485036,AL
109,01,1990-02-28,11.89199803744167,AL
110,01,1990-03-31,13.86230429619867,AL
111,01,1990-04-30,15.95297232702417,AL
112,01,1990-05-31,20.587563466417805,AL
113,01,1990-06-30,25.200924347709826,AL
114,01,1990-07-31,26.32721412131124,AL
115,01,1990-08-31,27.083323216301192,AL
116,01,1990-09-30,24.64232670900116,AL
117,01,1990-10-31,17.625705366318435,AL
118,01,1990-11-30,13.424182890671263,AL
119,01,1990-12-31,9.95624265999289,AL
120,01,1991-01-31,7.171197982595925,AL
121,01,1991-02-28,9.462407155424675,AL
122,01,1991-03-31,13.243871067681873,AL
123,01,1991-04-30,18.54585895325639,AL
124,01,1991-05-31,22.717946749538026,AL
125,01,1991-06-30,24.838392112661396,AL
126,01,1991-07-31,26.89004588383544,AL
127,01,1991-08-31,25.959843729858694,AL
128,01,1991-09-30,23.541733432967504,AL
129,01,1991-10-31,17.845645767623836,AL
130,01,1991-11-30,9.918469152495089,AL
131,01,1991-12-31,9.514304130988634,AL
132,01,1992-01-31,6.221905938598081,AL
133,01,1992-02-29,9.920163338062892,AL
134,01,1992-03-31,12.191201360000472,AL
135,01,1992-04-30,16.10311448729267,AL
136,01,1992-05-31,19.83482754026095,AL
137,01,1992-06-30,23.659709260110894,AL
138,01,1992-07-31,26.477750943853543,AL
139,01,1992-08-31,24.233198071110643,AL
140,01,1992-09-30,22.948472378925786,AL
141,01,1992-10-31,16.360220811020923,AL
142,01,1992-11-30,11.317278522722564,AL
143,01,1992-12-31,7.861391540871998,AL
144,01,1993-01-31,8.817541175917663,AL
145,01,1993-02-28,7.197460105739187,AL
146,01,1993-03-31,10.185092244004002,AL
147,01,1993-04-30,14.639301171048674,AL
148,01,1993-05-31,20.30411854936602,AL
149,01,1993-06-30,25.13329967178687,AL
150,01,1993-07-31,27.71152609907252,AL
151,01,1993-08-31,26.635409235343115,AL
152,01,1993-09-30,23.15449360320794,AL
153,01,1993-10-31,16.9352000255929,AL
154,01,1993-11-30,10.565274356943833,AL
155,01,1993-12-31,6.838338463546817,AL
156,01,1994-01-31,4.150442624071768,AL
157,01,1994-02-28,9.33862730426409,AL
158,01,1994-03-31,12.58841841866466,AL
159,01,1994-04-30,17.738076102582177,AL
160,01,1994-05-31,19.830231883127656,AL
161,01,1994-06-30,25.215260762246825,AL
162,01,1994-07-31,25.17052093008332,AL
163,01,1994-08-31,24.844420481767788,AL
164,01,1994-09-30,22.042841762810834,AL
165,01,1994-10-31,17.524628945349935,AL
166,01,1994-11-30,14.278073568774275,AL
167,01,1994-12-31,9.428363979243725,AL
168,01,1995-01-31,6.80682766231969,AL
169,01,1995-02-28,7.727734887430669,AL
170,01,1995-03-31,14.001857482481354,AL
171,01,1995-04-30,16.970408987022566,AL
172,01,1995-05-31,21.956942303441895,AL
173,01,1995-06-30,23.836900868225978,AL
174,01,1995-07-31,26.963824262446686,AL
175,01,1995-08-31,27.49426100998261,AL
176,01,1995-09-30,23.01015334917065,AL
177,01,1995-10-31,17.382179707339528,AL
178,01,1995-11-30,9.329783578376944,AL
179,01,1995-12-31,6.482224797859661,AL
180,01,1996-01-31,5.5861662446468445,AL
181,01,1996-02-29,7.4366937560331605,AL
182,01,1996-03-31,9.632031540152907,AL
183,01,1996-04-30,15.083021181694543,AL
184,01,1996-05-31,22.450370927160225,AL
185,01,1996-06-30,24.61658584698776,AL
186,01,1996-07-31,26.254863703772145,AL
187,01,1996-08-31,25.338272806846586,AL
188,01,1996-09-30,22.014558006226306,AL
189,01,1996-10-31,16.8637085631628,AL
190,01,1996-11-30,10.972929798577018,AL
191,01,1996-12-31,8.939084545531216,AL
192,01,1997-01-31,7.03919100793971,AL
193,01,1997-02-28,9.740025206359439,AL
194,01,1997-03-31,15.56570839132696,AL
195,01,1997-04-30,14.533734759399769,AL
196,01,1997-05-31,19.301879637828513,AL
197,01,1997-06-30,23.126639890463228,AL
198,01,1997-07-31,26.68386625260003,AL
199,01,1997-08-31,25.24897243174431,AL
200,01,1997-09-30,23.719244326543603,AL
201,01,1997-10-31,17.1455052507063,AL
202,01,1997-11-30,9.625431506029571,AL
203,01,1997-12-31,6.782961539383422,AL
204,01,1998-01-31,8.312323287631948,AL
205,01,1998-02-28,8.924569546726069,AL
206,01,1998-03-31,11.22332603383413,AL
207,01,1998-04-30,16.132790677193857,AL
208,01,1998-05-31,22.974715892133194,AL
209,01,1998-06-30,26.992829357082957,AL
210,01,1998-07-31,27.578945671262595,AL
211,01,1998-08-31,26.53868410725236,AL
212,01,1998-09-30,25.183572187796905,AL
213,01,1998-10-31,19.2298270872949,AL
214,01,1998-11-30,14.044574879432439,AL
215,01,1998-12-31,10.384508083856606,AL
216,01,1999-01-31,9.015694610503406,AL
217,01,1999-02-28,10.279286147192144,AL
218,01,1999-03-31,10.930262400985393,AL
219,01,1999-04-30,19.22122008539138,AL
220,01,1999-05-31,20.813788869293784,AL
221,01,1999-06-30,24.75295697088568,AL
222,01,1999-07-31,26.901039060744928,AL
223,01,1999-08-31,27.59117472478943,AL
224,01,1999-09-30,23.18409788774774,AL
225,01,1999-10-31,17.443468731223962,AL
226,01,1999-11-30,13.501528695615894,AL
227,01,1999-12-31,7.869194391155613,AL
228,01,2000-01-31,7.505199109491368,AL
229,01,2000-02-29,10.386023232231677,AL
230,01,2000-03-31,14.442229515799765,AL
231,01,2000-04-30,15.383580428321299,AL
232,01,2000-05-31,23.14946170815924,AL
233,01,2000-06-30,25.313286082298944,AL
234,01,2000-07-31,27.493905776123423,AL
235,01,2000-08-31,27.103331918493836,AL
236,01,2000-09-30,23.17050348034099,AL
237,01,2000-10-31,18.02973684035117,AL
238,01,2000-11-30,11.349500170948025,AL
239,01,2000-12-31,3.483839429409811,AL
240,01,2001-01-31,4.441550868668328,AL
241,01,2001-02-28,10.662842231242172,AL
242,01,2001-03-31,10.273675118519952,AL
243,01,2001-04-30,17.867007271606056,AL
244,01,2001-05-31,21.350925314755667,AL
245,01,2001-06-30,24.252306441025286,AL
246,01,2001-07-31,26.353129842158662,AL
247,01,2001-08-31,25.755231795250534,AL
248,01,2001-09-30,22.114931050437352,AL
249,01,2001-10-31,15.797119645588376,AL
250,01,2001-11-30,14.687579296023348,AL
251,01,2001-12-31,10.041006430457747,AL
252,01,2002-01-31,7.5649294399713884,AL
253,01,2002-02-28,7.309601948592033,AL
254,01,2002-03-31,11.95170559959677,AL
255,01,2002-04-30,18.721121289524206,AL
256,01,2002-05-31,20.922419182415563,AL
257,01,2002-06-30,24.998724922417665,AL
258,01,2002-07-31,26.806759384457656,AL
259,01,2002-08-31,26.403093797587417,AL
260,01,2002-09-30,25.0433091345191,AL
261,01,2002-10-31,19.655830010120585,AL
262,01,2002-11-30,10.211862197210055,AL
263,01,2002-12-31,6.7577126482862635,AL
264,01,2003-01-31,3.7988281099634724,AL
265,01,2003-02-28,8.035183183687927,AL
266,01,2003-03-31,13.622859718408106,AL
267,01,2003-04-30,17.027413806946544,AL
268,01,2003-05-31,21.733722287655198,AL
269,01,2003-06-30,24.025353901793963,AL
270,01,2003-07-31,25.65826777402706,AL
271,01,2003-08-31,26.272684165419868,AL
272,01,2003-09-30,22.753152721702165,AL
273,01,2003-10-31,17.273255918326218,AL
274,01,2003-11-30,14.266027876833066,AL
275,01,2003-12-31,6.210339774076544,AL
276,01,2004-01-31,6.251925603313497,AL
277,01,2004-02-29,6.604032010116891,AL
278,01,2004-03-31,14.434782911487085,AL
279,01,2004-04-30,15.945571724027376,AL
280,01,2004-05-31,22.45805810375536,AL
281,01,2004-06-30,24.746636517749195,AL
282,01,2004-07-31,26.068811656421012,AL
283,01,2004-08-31,24.59294848100226,AL
284,01,2004-09-30,23.055506825907827,AL
285,01,2004-10-31,19.81928082258466,AL
286,01,2004-11-30,14.080112912258487,AL
287,01,2004-12-31,6.77905775750244,AL
288,01,2005-01-31,9.177732887675136,AL
289,01,2005-02-28,9.893173662512195,AL
290,01,2005-03-31,11.246954097914045,AL
291,01,2005-04-30,16.0290079438409,AL
292,01,2005-05-31,19.858577283251527,AL
293,01,2005-06-30,24.648952894116178,AL
294,01,2005-07-31,26.784371519872504,AL
295,01,2005-08-31,26.927267527461797,AL
296,01,2005-09-30,24.768293131832696,AL
297,01,2005-10-31,17.480301457636454,AL
298,01,2005-11-30,12.899435754655052,AL
299,01,2005-12-31,5.702662514757823,AL
300,01,2006-01-31,10.135910497792885,AL
301,01,2006-02-28,6.89360239218596,AL
302,01,2006-03-31,12.718958229201851,AL
303,01,2006-04-30,19.610133016646564,AL
304,01,2006-05-31,21.112237851795392,AL
305,01,2006-06-30,25.31561149576015,AL
306,01,2006-07-31,27.555062068868448,AL
307,01,2006-08-31,27.896033931358946,AL
308,01,2006-09-30,22.49629343034581,AL
309,01,2006-10-31,16.253164177867358,AL
310,01,2006-11-30,11.287816804478224,AL
311,01,2006-12-31,9.232359148730497,AL
312,01,2007-01-31,7.7923703591188245,AL
313,01,2007-02-28,6.240518088629837,AL
314,01,2007-03-31,15.101520590036685,AL
315,01,2007-04-30,15.260134351009373,AL
316,01,2007-05-31,21.738999783078754,AL
317,01,2007-06-30,25.891691367688505,AL
318,01,2007-07-31,26.135834735079968,AL
319,01,2007-08-31,29.001917911382886,AL
320,01,2007-09-30,24.45975366580242,AL
321,01,2007-10-31,19.14245833087024,AL
322,01,2007-11-30,11.72410605051001,AL
323,01,2007-12-31,10.365283473337946,AL
324,01,2008-01-31,5.535442713665088,AL
325,01,2008-02-29,8.898495716597484,AL
326,01,2008-03-31,12.254238652676092,AL
327,01,2008-04-30,16.730393957030202,AL
328,01,2008-05-31,21.022835445889523,AL
329,01,2008-06-30,25.78296237098324,AL
330,01,2008-07-31,26.585696188618325,AL
331,01,2008-08-31,25.633973832817475,AL
332,01,2008-09-30,23.53241179288305,AL
333,01,2008-10-31,16.684741529719915,AL
334,01,2008-11-30,10.178239794424236,AL
335,01,2008-12-31,9.126316470902445,AL
336,01,2009-01-31,6.505021295335245,AL
337,01,2009-02-28,8.307635710282936,AL
338,01,2009-03-31,13.42254547890185,AL
339,01,2009-04-30,15.992792655772568,AL
340,01,2009-05-31,21.63619150064383,AL
341,01,2009-06-30,26.279143794395655,AL
342,01,2009-07-31,25.505649776732678,AL
343,01,2009-08-31,25.544185952907576,AL
344,01,2009-09-30,23.795745779937597,AL
345,01,2009-10-31,16.95894084463579,AL
346,01,2009-11-30,11.75493690437844,AL
347,01,2009-12-31,6.680081467638825,AL
348,01,2010-01-31,3.9455950925234116,AL
349,01,2010-02-28,4.006234754519515,AL
350,01,2010-03-31,10.12772722456652,AL
351,01,2010-04-30,17.66006543033096,AL
352,01,2010-05-31,22.71950170309837,AL
353,01,2010-06-30,26.88671023037781,AL
354,01,2010-07-31,27.861524092794834,AL
355,01,2010-08-31,28.217503628535727,AL
356,01,2010-09-30,24.645787044079803,AL
357,01,2010-10-31,17.649222578812463,AL
358,01,2010-11-30,12.448860349569891,AL
359,01,2010-12-31,3.8200936645878585,AL
360,01,2011-01-31,4.3994689141170875,AL
361,01,2011-02-28,8.935953880035019,AL
362,01,2011-03-31,13.614979392694245,AL
363,01,2011-04-30,18.250908364939388,AL
364,01,2011-05-31,21.02208681153412,AL
365,01,2011-06-30,27.079172504381088,AL
366,01,2011-07-31,27.414595782651904,AL
367,01,2011-08-31,27.344507460915647,AL
368,01,2011-09-30,22.05293597357703,AL
369,01,2011-10-31,15.674683097656768,AL
370,01,2011-11-30,12.74650141078313,AL
371,01,2011-12-31,9.057660996279415,AL
372,01,2012-01-31,9.41934035527854,AL
373,01,2012-02-29,10.153649128799378,AL
374,01,2012-03-31,17.534631623874464,AL
375,01,2012-04-30,18.016439853926517,AL
376,01,2012-05-31,22.883231470129424,AL
377,01,2012-06-30,24.73780995103418,AL
378,01,2012-07-31,27.51160311777505,AL
379,01,2012-08-31,25.464896616387083,AL
380,01,2012-09-30,22.6165010276006,AL
381,01,2012-10-31,16.653105066541723,AL
382,01,2012-11-30,10.35755061954325,AL
383,01,2012-12-31,10.089858200060302,AL
384,01,2013-01-31,9.43888833782161,AL
385,01,2013-02-28,8.156154013133023,AL
386,01,2013-03-31,9.087439099371515,AL
387,01,2013-04-30,16.342192283852455,AL
388,01,2013-05-31,19.926083980571693,AL
389,01,2013-06-30,25.228799012420094,AL
390,01,2013-07-31,25.160344877752262,AL
391,01,2013-08-31,25.286998074214488,AL
392,01,2013-09-30,23.70079322471292,AL
393,01,2013-10-31,17.901436702639256,AL
394,01,2013-11-30,10.496688167755448,AL
395,01,2013-12-31,8.24357750022879,AL
396,01,2014-01-31,2.215049339683744,AL
397,01,2014-02-28,7.691659787780474,AL
398,01,2014-03-31,10.495250938510997,AL
399,01,2014-04-30,16.61173556946743,AL
400,01,2014-05-31,21.10336045492024,AL
401,01,2014-06-30,25.269765394759077,AL
402,01,2014-07-31,25.168275693766322,AL
403,01,2014-08-31,26.151967477370203,AL
404,01,2014-09-30,24.348273365285763,AL
405,01,2014-10-31,18.258278872790424,AL
406,01,2014-11-30,8.53065102812236,AL
407,01,2014-12-31,9.588231372073096,AL
408,01,2015-01-31,5.873181595664885,AL
409,01,2015-02-28,4.167783257343039,AL
410,01,2015-03-31,13.515941114699423,AL
411,01,2015-04-30,18.47483375529535,AL
412,01,2015-05-31,21.920722435208862,AL
413,01,2015-06-30,25.98158190908417,AL
414,01,2015-07-31,27.435182788081313,AL
415,01,2015-08-31,25.986238138099896,AL
416,01,2015-09-30,23.35174408892439,AL
417,01,2015-10-31,18.1225609942042,AL
418,01,2015-11-30,14.797697653307516,AL
419,01,2015-12-31,13.517280821897712,AL
420,01,2016-01-31,5.424659937357354,AL
421,01,2016-02-29,8.975194303504006,AL
422,01,2016-03-31,14.807488822407302,AL
423,01,2016-04-30,17.365618816190985,AL
424,01,2016-05-31,21.053222171741947,AL
425,01,2016-06-30,26.211265255567337,AL
426,01,2016-07-31,27.644841478632628,AL
427,01,2016-08-31,27.41172652104612,AL
428,01,2016-09-30,25.754560066322227,AL
429,01,2016-10-31,20.15415620038752,AL
430,01,2016-11-30,14.078662664145154,AL
431,01,2016-12-31,9.633936370788906,AL
432,01,2017-01-31,10.749825616301305,AL
433,01,2017-02-28,12.230311681827999,AL
434,01,2017-03-31,13.914763413815985,AL
435,01,2017-04-30,19.330692228377526,AL
436,01,2017-05-31,21.163906771615874,AL
437,01,2017-06-30,24.383786377788876,AL
438,01,2017-07-31,26.927064086880666,AL
439,01,2017-08-31,25.95470527615521,AL
440,01,2017-09-30,22.850573595584397,AL
441,01,2017-10-31,18.707520143691305,AL
442,01,2017-11-30,12.832915142192192,AL
443,01,2017-12-31,8.002594665269198,AL
444,01,2018-01-31,4.011800530810371,AL
445,01,2018-02-28,13.500386225301206,AL
446,01,2018-03-31,12.166431404062495,AL
447,01,2018-04-30,14.747600527573669,AL
448,01,2018-05-31,23.400241858067382,AL
449,01,2018-06-30,26.171045789196967,AL
450,01,2018-07-31,26.934027054881373,AL
451,01,2018-08-31,26.304626899838798,AL
452,01,2018-09-30,26.283889527179443,AL
453,01,2018-10-31,19.627867182937994,AL
454,01,2018-11-30,9.962219877021898,AL
455,01,2018-12-31,8.99819012875066,AL
456,01,2019-01-31,7.525065940993708,AL
457,01,2019-02-28,12.447416271909086,AL
458,01,2019-03-31,12.146573518921288,AL
459,01,2019-04-30,17.21921558806371,AL
460,01,2019-05-31,23.292361071578508,AL
461,01,2019-06-30,25.516784234236646,AL
462,01,2019-07-31,26.85407589911169,AL
463,01,2019-08-31,26.826787578782838,AL
464,01,2019-09-30,26.550781227631095,AL
465,01,2019-10-31,19.901591699441784,AL
466,01,2019-11-30,9.906080382083745,AL
467,01,2019-12-31,10.362784237210688,AL
468,01,2020-01-31,9.136480090964334,AL
469,01,2020-02-29,9.899034175003598,AL
470,01,2020-03-31,16.660847674118237,AL
471,01,2020-04-30,16.21685408586787,AL
472,01,2020-05-31,20.229978397231328,AL
473,01,2020-06-30,24.828453959697697,AL
474,01,2020-07-31,27.028695679710015,AL
475,01,2020-08-31,26.626398656990638,AL
476,01,2020-09-30,23.31847891438339,AL
477,01,2020-10-31,19.1703832760336,AL
478,01,2020-11-30,14.323468989017426,AL
479,01,2020-12-31,6.89450096310375,AL
480,04,1981-01-31,13.010010788151769,AZ
481,04,1981-02-28,13.634742507818691,AZ
482,04,1981-03-31,15.10445094264982,AZ
483,04,1981-04-30,21.35316643092431,AZ
484,04,1981-05-31,24.173525119484832,AZ
485,04,1981-06-30,31.54311786430898,AZ
486,04,1981-07-31,32.63229598304963,AZ
487,04,1981-08-31,32.63179355555837,AZ
488,04,1981-09-30,28.84229193413146,AZ
489,04,1981-10-31,20.807260874071883,AZ
490,04,1981-11-30,16.863459702558238,AZ
491,04,1981-12-31,12.315371704440803,AZ
492,04,1982-01-31,10.250232009508439,AZ
493,04,1982-02-28,13.518522042131924,AZ
494,04,1982-03-31,14.744771018785624,AZ
495,04,1982-04-30,19.372019959876955,AZ
496,04,1982-05-31,23.641169540335135,AZ
497,04,1982-06-30,27.383998886311904,AZ
498,04,1982-07-31,31.342560486407343,AZ
499,04,1982-08-31,31.509386377792598,AZ
500,04,1982-09-30,27.93343577038049,AZ
501,04,1982-10-31,20.370758166299986,AZ
502,04,1982-11-30,14.367823768404048,AZ
503,04,1982-12-31,10.180183516190393,AZ
504,04,1983-01-31,11.218716904437594,AZ
505,04,1983-02-28,12.540303721684618,AZ
506,04,1983-03-31,14.565594954260167,AZ
507,04,1983-04-30,16.391164867858528,AZ
508,04,1983-05-31,23.594930553208677,AZ
509,04,1983-06-30,27.945538840672032,AZ
510,04,1983-07-31,32.104781739037584,AZ
511,04,1983-08-31,30.635335148223938,AZ
512,04,1983-09-30,29.856643248271943,AZ
513,04,1983-10-31,22.055147373545122,AZ
514,04,1983-11-30,15.021821639535514,AZ
515,04,1983-12-31,11.449039025582952,AZ
516,04,1984-01-31,11.357647112642473,AZ
517,04,1984-02-29,12.308310995643735,AZ
518,04,1984-03-31,16.373901786708256,AZ
519,04,1984-04-30,18.371767794092687,AZ
520,04,1984-05-31,26.774403286589312,AZ
521,04,1984-06-30,28.515825731439367,AZ
522,04,1984-07-31,31.225099599054523,AZ
523,04,1984-08-31,30.60171245315503,AZ
524,04,1984-09-30,28.882693334497585,AZ
525,04,1984-10-31,19.543017344876212,AZ
526,04,1984-11-30,14.298761673888546,AZ
527,04,1984-12-31,10.106314414942341,AZ
528,04,1985-01-31,10.015411894996747,AZ
529,04,1985-02-28,11.043988332710718,AZ
530,04,1985-03-31,14.675524587384418,AZ
531,04,1985-04-30,20.94976876464953,AZ
532,04,1985-05-31,24.895310173797853,AZ
533,04,1985-06-30,29.858588593041322,AZ
534,04,1985-07-31,32.36245020905474,AZ
535,04,1985-08-31,31.510408962243794,AZ
536,04,1985-09-30,25.243292498988342,AZ
537,04,1985-10-31,21.328858094244776,AZ
538,04,1985-11-30,14.031701363206512,AZ
539,04,1985-12-31,10.891702092301902,AZ
540,04,1986-01-31,13.643816104674187,AZ
541,04,1986-02-28,13.539190699227532,AZ
542,04,1986-03-31,17.906315293644038,AZ
543,04,1986-04-30,20.10044309254514,AZ
544,04,1986-05-31,24.60651156040656,AZ
545,04,1986-06-30,30.186558459894076,AZ
546,04,1986-07-31,30.620914278726637,AZ
547,04,1986-08-31,32.16681564133177,AZ
548,04,1986-09-30,25.697173298829817,AZ
549,04,1986-10-31,20.35465827954895,AZ
550,04,1986-11-30,15.377618876284021,AZ
551,04,1986-12-31,10.8822264975744,AZ
552,04,1987-01-31,9.815166857581115,AZ
553,04,1987-02-28,12.777117121095316,AZ
554,04,1987-03-31,14.357973537754845,AZ
555,04,1987-04-30,21.8258191851171,AZ
556,04,1987-05-31,24.441266016304056,AZ
557,04,1987-06-30,29.901206604642105,AZ
558,04,1987-07-31,30.87198837666378,AZ
559,04,1987-08-31,31.12468565065086,AZ
560,04,1987-09-30,28.008176408130296,AZ
561,04,1987-10-31,24.31302377611834,AZ
562,04,1987-11-30,14.852368196849353,AZ
563,04,1987-12-31,9.111452287982152,AZ
564,04,1988-01-31,10.120162867154548,AZ
565,04,1988-02-29,13.846698076360099,AZ
566,04,1988-03-31,16.163276207514386,AZ
567,04,1988-04-30,19.394710520371135,AZ
568,04,1988-05-31,24.318358179212314,AZ
569,04,1988-06-30,29.76482770997661,AZ
570,04,1988-07-31,32.95627941696372,AZ
571,04,1988-08-31,31.097550524773023,AZ
572,04,1988-09-30,27.59316054250028,AZ
573,04,1988-10-31,24.78068180777644,AZ
574,04,1988-11-30,15.436890735015744,AZ
575,04,1988-12-31,10.647298376432481,AZ
576,04,1989-01-31,9.640037950391658,AZ
577,04,1989-02-28,13.355509039321136,AZ
578,04,1989-03-31,18.36149982064715,AZ
579,04,1989-04-30,23.63012817894809,AZ
580,04,1989-05-31,25.054477310499948,AZ
581,04,1989-06-30,29.40612549756539,AZ
582,04,1989-07-31,33.29277137640315,AZ
583,04,1989-08-31,31.11497301955352,AZ
584,04,1989-09-30,28.89159202753569,AZ
585,04,1989-10-31,22.40445487724105,AZ
586,04,1989-11-30,16.24652525905202,AZ
587,04,1989-12-31,10.858292180865545,AZ
588,04,1990-01-31,10.224511762449477,AZ
589,04,1990-02-28,10.986408153405467,AZ
590,04,1990-03-31,16.885264649979817,AZ
591,04,1990-04-30,21.344209756823275,AZ
592,04,1990-05-31,23.78205088689232,AZ
593,04,1990-06-30,30.69462051010865,AZ
594,04,1990-07-31,31.964559000881792,AZ
595,04,1990-08-31,30.029183377000713,AZ
596,04,1990-09-30,28.639482281405133,AZ
597,04,1990-10-31,22.67746170034811,AZ
598,04,1990-11-30,16.0788301385244,AZ
599,04,1990-12-31,9.255372707821493,AZ
600,04,1991-01-31,10.412892269639109,AZ
601,04,1991-02-28,15.313199367289387,AZ
602,04,1991-03-31,12.920183882349138,AZ
603,04,1991-04-30,18.655667010197604,AZ
604,04,1991-05-31,22.89985126057558,AZ
605,04,1991-06-30,27.119965324106644,AZ
606,04,1991-07-31,31.462834064110673,AZ
607,04,1991-08-31,31.461160639485158,AZ
608,04,1991-09-30,28.362449066356945,AZ
609,04,1991-10-31,23.86896347610334,AZ
610,04,1991-11-30,15.09392395598378,AZ
611,04,1991-12-31,11.376878363808997,AZ
612,04,1992-01-31,10.553195907766632,AZ
613,04,1992-02-29,14.12965109216966,AZ
614,04,1992-03-31,15.604050792173233,AZ
615,04,1992-04-30,21.576794959450524,AZ
616,04,1992-05-31,25.481888233390638,AZ
617,04,1992-06-30,28.83732691228972,AZ
618,04,1992-07-31,31.0702030441092,AZ
619,04,1992-08-31,31.341746872898987,AZ
620,04,1992-09-30,29.08483106390067,AZ
621,04,1992-10-31,23.385468810898864,AZ
622,04,1992-11-30,13.492562574204806,AZ
623,04,1992-12-31,9.598801825562308,AZ
624,04,1993-01-31,11.88426629327573,AZ
625,04,1993-02-28,12.469306852462289,AZ
626,04,1993-03-31,16.37805035885433,AZ
